underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^VIX,2017-01-29,VIX,2017-01-29,13.5,C,0,0,0,0,0,2683,2,2120,2.4,14.24,14.24,4092,2.05,840,2.5,14.2,14.2,0,54,
^VIX,2017-01-30,VIX,2017-01-30,13.5,P,0,0,0,0,0,6668,0.1,3477,0.3,14.24,14.24,5364,0.1,4624,0.3,14.2,14.2,0,173,
^VIX,2017-01-31,VIX,2017-01-31,14,C,2.34,2.34,1.89,1.89,28,221,1.75,416,2.05,14.24,14.24,303,1.75,291,2.1,14.2,14.2,2.1514,810,
^VIX,2017-02-01,VIX,2017-02-01,14,P,0,0,0,0,0,5100,0.25,971,0.45,14.24,14.24,4293,0.25,3907,0.45,14.2,14.2,0,8505,
^VIX,2017-02-02,VIX,2017-02-02,14.5,C,1.8,1.8,1.8,1.8,5,2678,1.4,1244,1.7,14.24,14.24,4580,1.4,482,1.8,14.2,14.2,1.8,103,
^VIX,2017-02-03,VIX,2017-02-03,14.5,P,0,0,0,0,0,265,0.5,3308,0.7,14.24,14.24,10,0.5,2749,0.65,14.2,14.2,0,1003,
^VIX,2017-02-04,VIX,2017-02-04,15,C,0,0,0,0,0,185,1.25,404,1.45,14.24,14.24,260,1.25,4452,1.55,14.2,14.2,0,5173,
^VIX,2017-02-05,VIX,2017-02-05,15,P,0,0,0,0,0,3260,0.7,263,0.9,14.24,14.24,10,0.8,618,0.9,14.2,14.2,0,12784,
^VIX,2017-02-06,VIX,2017-02-06,16,C,1.25,1.27,0.96,0.96,14,1,0.9,511,1.05,14.24,14.24,1,0.95,484,1.1,14.2,14.2,1.085,204,
^VIX,2017-02-07,VIX,2017-02-07,16,P,1.08,1.39,1.08,1.35,7,3337,1.3,1,1.45,14.24,14.24,291,1.3,561,1.55,14.2,14.2,1.2743,73,
^VIX,2017-02-08,VIX,2017-02-08,17,C,0.85,0.85,0.75,0.75,49,1,0.7,484,0.8,14.24,14.24,1979,0.65,2136,0.85,14.2,14.2,0.7551,229,
^VIX,2017-02-09,VIX,2017-02-09,17,P,1.8,2.05,1.8,2.05,6,2893,2.05,1770,2.4,14.24,14.24,214,2,5389,2.4,14.2,14.2,1.9,8,
^VIX,2017-02-10,VIX,2017-02-10,18,C,0.6,0.6,0.5,0.5,25,2790,0.45,5012,0.65,14.24,14.24,4063,0.45,521,0.65,14.2,14.2,0.56,463,
^VIX,2017-02-11,VIX,2017-02-11,18,P,3,3,3,3,1,3352,2.85,5500,3.3,14.24,14.24,2424,2.8,4267,3.2,14.2,14.2,3,259,
^VIX,2017-02-12,VIX,2017-02-12,19,C,0.55,0.55,0.4,0.4,172,2193,0.35,30,0.4,14.24,14.24,2598,0.35,20,0.45,14.2,14.2,0.4157,527,
^VIX,2017-02-13,VIX,2017-02-13,19,P,0,0,0,0,0,2604,3.7,4498,4.2,14.24,14.24,3850,3.6,4806,4.1,14.2,14.2,0,218,
^VIX,2017-02-14,VIX,2017-02-14,20,C,0.4,0.4,0.35,0.4,30,2906,0.25,5282,0.4,14.24,14.24,4306,0.25,398,0.4,14.2,14.2,0.3833,214,
^VIX,2017-02-15,VIX,2017-02-15,20,P,0,0,0,0,0,2800,4.6,3974,5.1,14.24,14.24,3189,4.5,3278,5,14.2,14.2,0,59,
^VIX,2017-02-16,VIX,2017-02-16,21,C,0.35,0.35,0.3,0.3,15,1442,0.2,7275,0.35,14.24,14.24,2448,0.2,6148,0.35,14.2,14.2,0.3333,229,
^VIX,2017-02-17,VIX,2017-02-17,21,P,0,0,0,0,0,3403,5.5,2773,6,14.24,14.24,3930,5.4,6942,6,14.2,14.2,0,8,
^VIX,2017-02-18,VIX,2017-02-18,22,C,0,0,0,0,0,1509,0.15,8235,0.3,14.24,14.24,3643,0.15,7113,0.3,14.2,14.2,0,18507,
^VIX,2017-02-19,VIX,2017-02-19,22,P,0,0,0,0,0,4192,6.4,4357,7,14.24,14.24,4539,6.3,3845,6.9,14.2,14.2,0,35,
^VIX,2017-02-20,VIX,2017-02-20,23,C,0,0,0,0,0,5142,0.1,7852,0.25,14.24,14.24,4934,0.1,6763,0.25,14.2,14.2,0,1531,
^VIX,2017-02-21,VIX,2017-02-21,23,P,0,0,0,0,0,2815,7.4,1305,7.9,14.24,14.24,3102,7.3,4528,7.9,14.2,14.2,0,6,
^VIX,2017-02-22,VIX,2017-02-22,24,C,0.15,0.15,0.15,0.15,50,7051,0.05,6392,0.2,14.24,14.24,7149,0.05,5441,0.2,14.2,14.2,0.15,7687,
^VIX,2017-02-23,VIX,2017-02-23,24,P,0,0,0,0,0,2278,8.4,2175,8.9,14.24,14.24,2636,8.3,5983,8.9,14.2,14.2,0,0,
^VIX,2017-02-24,VIX,2017-02-24,25,C,0,0,0,0,0,379,0.1,211,0.15,14.24,14.24,379,0.1,206,0.15,14.2,14.2,0,2584,
^VIX,2017-02-25,VIX,2017-02-25,25,P,0,0,0,0,0,5182,9.3,3041,9.9,14.24,14.24,4870,9.2,2245,9.8,14.2,14.2,0,0,
^VIX,2017-02-26,VIX,2017-02-26,26,C,0,0,0,0,0,4347,0.05,6337,0.15,14.24,14.24,4347,0.05,4871,0.15,14.2,14.2,0,1501,
^VIX,2017-02-27,VIX,2017-02-27,26,P,0,0,0,0,0,4957,10.3,3660,10.9,14.24,14.24,5110,10.2,3404,10.8,14.2,14.2,0,0,
^VIX,2017-02-28,VIX,2017-02-28,27,C,0,0,0,0,0,0,0,7468,0.15,14.24,14.24,0,0,6924,0.15,14.2,14.2,0,1500,
^VIX,2017-03-01,VIX,2017-03-01,27,P,0,0,0,0,0,4300,11.3,3871,11.9,14.24,14.24,4403,11.2,3642,11.8,14.2,14.2,0,0,
^VIX,2017-03-02,VIX,2017-03-02,28,C,0,0,0,0,0,0,0,8156,0.15,14.24,14.24,0,0,7998,0.15,14.2,14.2,0,0,
^VIX,2017-03-03,VIX,2017-03-03,28,P,0,0,0,0,0,3935,12.3,4214,12.9,14.24,14.24,4093,12.2,4091,12.8,14.2,14.2,0,0,
^VIX,2017-03-04,VIX,2017-03-04,29,C,0,0,0,0,0,0,0,3603,0.1,14.24,14.24,0,0,1945,0.1,14.2,14.2,0,40,
^VIX,2017-03-05,VIX,2017-03-05,29,P,0,0,0,0,0,3604,13.3,4430,13.9,14.24,14.24,3646,13.2,4230,13.8,14.2,14.2,0,40,
^VIX,2017-03-06,VIX,2017-03-06,30,C,0.08,0.08,0.08,0.08,10,0,0,5044,0.1,14.24,14.24,0,0,4505,0.1,14.2,14.2,0.08,11,
^VIX,2017-03-07,VIX,2017-03-07,30,P,0,0,0,0,0,3308,14.3,4580,14.9,14.24,14.24,3329,14.2,4394,14.8,14.2,14.2,0,134,
^VIX,2017-03-08,VIX,2017-03-08,32.5,C,0,0,0,0,0,0,0,6408,0.1,14.24,14.24,0,0,6214,0.1,14.2,14.2,0,200,
^VIX,2017-03-09,VIX,2017-03-09,32.5,P,0,0,0,0,0,2610,16.8,4833,17.4,14.24,14.24,2683,16.7,4766,17.3,14.2,14.2,0,0,
^VIX,2017-03-10,VIX,2017-03-10,35,C,0.05,0.05,0.05,0.05,2,0,0,282,0.05,14.24,14.24,0,0,599,0.05,14.2,14.2,0.05,500,
^VIX,2017-03-11,VIX,2017-03-11,35,P,0,0,0,0,0,5720,19.2,1093,19.8,14.24,14.24,5810,19.1,4949,19.8,14.2,14.2,0,0,
^VIX,2017-03-12,VIX,2017-03-12,37.5,C,0,0,0,0,0,0,0,732,0.05,14.24,14.24,0,0,582,0.05,14.2,14.2,0,53,
^VIX,2017-03-13,VIX,2017-03-13,37.5,P,0,0,0,0,0,5810,21.7,1524,22.3,14.24,14.24,5810,21.6,4993,22.3,14.2,14.2,0,0,
^VIX,2017-03-14,VIX,2017-03-14,40,C,0,0,0,0,0,0,0,1912,0.05,14.24,14.24,0,0,630,0.05,14.2,14.2,0,200,
^VIX,2017-03-15,VIX,2017-03-15,40,P,0,0,0,0,0,5810,24.2,1849,24.8,14.24,14.24,5810,24.1,5086,24.8,14.2,14.2,0,0,
^VIX,2017-03-16,VIX,2017-03-16,42.5,C,0,0,0,0,0,0,0,2975,0.05,14.24,14.24,0,0,2901,0.05,14.2,14.2,0,0,
^VIX,2017-03-17,VIX,2017-03-17,42.5,P,0,0,0,0,0,5720,26.7,2088,27.3,14.24,14.24,5720,26.6,5098,27.3,14.2,14.2,0,0,
^VIX,2017-03-18,VIX,2017-03-18,45,C,0,0,0,0,0,0,0,3739,0.05,14.24,14.24,0,0,3649,0.05,14.2,14.2,0,0,
^VIX,2017-03-19,VIX,2017-03-19,45,P,0,0,0,0,0,5720,29.2,2390,29.8,14.24,14.24,5720,29.1,2377,29.7,14.2,14.2,0,0,
^VIX,2017-03-20,VIX,2017-03-20,47.5,C,0,0,0,0,0,0,0,4033,0.05,14.24,14.24,0,0,4047,0.05,14.2,14.2,0,2,
^VIX,2017-03-21,VIX,2017-03-21,47.5,P,0,0,0,0,0,5610,31.7,2763,32.3,14.24,14.24,5610,31.6,2753,32.2,14.2,14.2,0,0,
^VIX,2017-03-22,VIX,2017-03-22,50,C,0,0,0,0,0,0,0,4491,0.05,14.24,14.24,0,0,4397,0.05,14.2,14.2,0,25,
^VIX,2017-03-23,VIX,2017-03-23,50,P,0,0,0,0,0,5610,34.2,3027,34.8,14.24,14.24,5610,34.1,3018,34.7,14.2,14.2,0,0,
^VIX,2017-03-24,VIX,2017-03-24,55,C,0,0,0,0,0,0,0,5207,0.05,14.24,14.24,0,0,5074,0.05,14.2,14.2,0,0,
^VIX,2017-03-25,VIX,2017-03-25,55,P,0,0,0,0,0,5610,39.2,3492,39.8,14.24,14.24,5610,39.1,3485,39.7,14.2,14.2,0,0,
^VIX,2017-03-26,VIX,2017-03-26,60,C,0,0,0,0,0,0,0,5669,0.05,14.24,14.24,0,0,5531,0.05,14.2,14.2,0,0,
^VIX,2017-03-27,VIX,2017-03-27,60,P,0,0,0,0,0,5010,44.2,3324,44.8,14.24,14.24,5010,44.1,3317,44.7,14.2,14.2,0,0,
^VIX,2017-03-28,VIX,2017-03-28,65,C,0,0,0,0,0,0,0,5998,0.05,14.24,14.24,0,0,5855,0.05,14.2,14.2,0,0,
^VIX,2017-03-29,VIX,2017-03-29,65,P,0,0,0,0,0,5010,49.2,3688,49.8,14.24,14.24,5010,49.1,3681,49.7,14.2,14.2,0,0,
^VIX,2017-03-30,VIX,2017-03-30,70,C,0,0,0,0,0,0,0,6282,0.05,14.24,14.24,0,0,6030,0.05,14.2,14.2,0,0,
^VIX,2017-03-31,VIX,2017-03-31,70,P,0,0,0,0,0,5010,54.2,4040,54.8,14.24,14.24,5010,54.1,4032,54.7,14.2,14.2,0,0,
^VIX,2017-04-01,VIX,2017-04-01,10,C,0,0,0,0,0,5100,5.7,2266,6.2,14.24,14.24,3046,5.8,2270,6.3,14.2,14.2,0,10,
^VIX,2017-04-02,VIX,2017-04-02,10,P,0,0,0,0,0,0,0,4745,0.05,14.24,14.24,0,0,4555,0.05,14.2,14.2,0,0,
^VIX,2017-04-03,VIX,2017-04-03,10.5,C,0,0,0,0,0,5100,5.2,2267,5.7,14.24,14.24,2959,5.3,2274,5.8,14.2,14.2,0,0,
^VIX,2017-04-04,VIX,2017-04-04,10.5,P,0,0,0,0,0,0,0,4752,0.05,14.24,14.24,0,0,4564,0.05,14.2,14.2,0,0,
^VIX,2017-04-05,VIX,2017-04-05,11,C,0,0,0,0,0,5610,4.7,2642,5.2,14.24,14.24,3512,4.8,2659,5.3,14.2,14.2,0,0,
^VIX,2017-04-06,VIX,2017-04-06,11,P,0,0,0,0,0,0,0,4452,0.05,14.24,14.24,0,0,4390,0.05,14.2,14.2,0,0,
^VIX,2017-04-07,VIX,2017-04-07,11.5,C,0,0,0,0,0,1305,4.3,5454,4.8,14.24,14.24,3835,4.3,2258,4.8,14.2,14.2,0,0,
^VIX,2017-04-08,VIX,2017-04-08,11.5,P,0,0,0,0,0,0,0,7432,0.1,14.24,14.24,0,0,7458,0.1,14.2,14.2,0,0,
^VIX,2017-04-09,VIX,2017-04-09,12,C,0,0,0,0,0,2328,3.8,5157,4.3,14.24,14.24,4326,3.8,1392,4.3,14.2,14.2,0,0,
^VIX,2017-04-10,VIX,2017-04-10,12,P,0,0,0,0,0,0,0,6672,0.1,14.24,14.24,0,0,6509,0.1,14.2,14.2,0,0,
^VIX,2017-04-11,VIX,2017-04-11,12.5,C,0,0,0,0,0,540,3.4,3308,3.8,14.24,14.24,2103,3.4,3503,3.9,14.2,14.2,0,0,
^VIX,2017-04-12,VIX,2017-04-12,12.5,P,0,0,0,0,0,0,0,259,0.1,14.24,14.24,0,0,294,0.1,14.2,14.2,0,0,
^VIX,2017-04-13,VIX,2017-04-13,13,C,0,0,0,0,1,1557,2.95,1592,3.3,14.24,14.24,2546,2.95,1650,3.4,14.2,14.2,0,13,
^VIX,2017-04-14,VIX,2017-04-14,13,P,0.15,0.15,0.15,0.15,5100,6784,0.05,304,0.2,14.24,14.24,6289,0.05,6609,0.25,14.2,14.2,0.15,2,
^VIX,2017-04-15,VIX,2017-04-15,13.5,C,0,0,0,0,0,2885,2.55,2671,2.9,14.24,14.24,873,2.6,2437,3,14.2,14.2,0,6,
^VIX,2017-04-16,VIX,2017-04-16,13.5,P,0.15,0.15,0.15,0.15,10,5824,0.15,5432,0.35,14.24,14.24,5064,0.15,5661,0.35,14.2,14.2,0.15,10,
^VIX,2017-04-17,VIX,2017-04-17,14,C,2.79,2.79,2.63,2.63,4,4284,2.2,4005,2.55,14.24,14.24,4981,2.2,2781,2.6,14.2,14.2,2.75,40,
^VIX,2017-04-18,VIX,2017-04-18,14,P,0,0,0,0,0,4908,0.3,4975,0.5,14.24,14.24,2715,0.3,272,0.45,14.2,14.2,0,5301,
^VIX,2017-04-19,VIX,2017-04-19,14.5,C,0,0,0,0,0,4180,1.9,2592,2.2,14.24,14.24,4923,1.9,1182,2.25,14.2,14.2,0,15,
^VIX,2017-04-20,VIX,2017-04-20,14.5,P,0,0,0,0,0,5476,0.45,751,0.65,14.24,14.24,4444,0.45,2613,0.65,14.2,14.2,0,0,
^VIX,2017-04-21,VIX,2017-04-21,15,C,2.06,2.06,1.88,1.88,3,8,1.8,313,1.9,14.24,14.24,8,1.8,418,1.95,14.2,14.2,2,5137,
^VIX,2017-04-22,VIX,2017-04-22,15,P,0.55,0.79,0.55,0.79,3,4164,0.7,631,0.9,14.24,14.24,4677,0.65,1872,0.9,14.2,14.2,0.63,5108,
^VIX,2017-04-23,VIX,2017-04-23,16,C,1.65,1.65,1.45,1.45,9,3577,1.25,273,1.45,14.24,14.24,3921,1.25,315,1.5,14.2,14.2,1.5522,35,
^VIX,2017-04-24,VIX,2017-04-24,16,P,1.29,1.29,1.29,1.29,10,4888,1.25,259,1.45,14.24,14.24,1840,1.25,636,1.45,14.2,14.2,1.29,9,
^VIX,2017-04-25,VIX,2017-04-25,17,C,1.09,1.09,1.09,1.09,8,1768,1,423,1.15,14.24,14.24,1909,1,478,1.2,14.2,14.2,1.09,425,
^VIX,2017-04-26,VIX,2017-04-26,17,P,1.94,2.06,1.94,2.06,11,3465,1.95,366,2.15,14.24,14.24,3133,1.9,663,2.15,14.2,14.2,1.9509,2,
^VIX,2017-04-27,VIX,2017-04-27,18,C,1.03,1.03,0.87,0.87,11,3667,0.75,3322,0.95,14.24,14.24,1552,0.8,486,0.95,14.2,14.2,1.0155,35,
^VIX,2017-04-28,VIX,2017-04-28,18,P,0,0,0,0,0,4660,2.7,1929,3,14.24,14.24,265,2.7,3255,3,14.2,14.2,0,0,
^VIX,2017-04-29,VIX,2017-04-29,19,C,0.8,0.8,0.75,0.75,86,3438,0.6,1325,0.75,14.24,14.24,3246,0.6,3414,0.8,14.2,14.2,0.7994,354,
^VIX,2017-04-30,VIX,2017-04-30,19,P,0,0,0,0,0,5660,3.5,1991,3.9,14.24,14.24,2483,3.5,1701,3.8,14.2,14.2,0,0,
^VIX,2017-05-01,VIX,2017-05-01,20,C,0.63,0.63,0.54,0.54,760,2353,0.5,4935,0.65,14.24,14.24,2372,0.5,2122,0.65,14.2,14.2,0.5797,215,
^VIX,2017-05-02,VIX,2017-05-02,20,P,0,0,0,0,0,3796,4.4,5856,4.8,14.24,14.24,4293,4.3,7246,4.8,14.2,14.2,0,0,
^VIX,2017-05-03,VIX,2017-05-03,21,C,0.55,0.55,0.5,0.5,40,2581,0.4,5584,0.55,14.24,14.24,2528,0.4,3922,0.55,14.2,14.2,0.5125,5152,
^VIX,2017-05-04,VIX,2017-05-04,21,P,0,0,0,0,0,2900,5.3,4135,5.7,14.24,14.24,3282,5.2,5592,5.7,14.2,14.2,0,0,
^VIX,2017-05-05,VIX,2017-05-05,22,C,0.45,0.45,0.39,0.39,75,4526,0.3,5426,0.45,14.24,14.24,5079,0.3,3623,0.45,14.2,14.2,0.442,11018,
^VIX,2017-05-06,VIX,2017-05-06,22,P,0,0,0,0,0,3096,6.2,3408,6.6,14.24,14.24,3618,6.1,5104,6.6,14.2,14.2,0,0,
^VIX,2017-05-07,VIX,2017-05-07,23,C,0,0,0,0,0,3896,0.25,6619,0.4,14.24,14.24,3767,0.25,5719,0.4,14.2,14.2,0,0,
^VIX,2017-05-08,VIX,2017-05-08,23,P,0,0,0,0,0,3372,7.1,1634,7.5,14.24,14.24,343,7.1,3159,7.5,14.2,14.2,0,0,
^VIX,2017-05-09,VIX,2017-05-09,24,C,0.3,0.3,0.3,0.3,750,4203,0.2,7590,0.35,14.24,14.24,3909,0.2,6456,0.35,14.2,14.2,0.3,0,
^VIX,2017-05-10,VIX,2017-05-10,24,P,0,0,0,0,0,4898,8,3645,8.5,14.24,14.24,2381,8,5158,8.5,14.2,14.2,0,0,
^VIX,2017-05-11,VIX,2017-05-11,25,C,0,0,0,0,0,5222,0.15,7310,0.3,14.24,14.24,4651,0.15,6309,0.3,14.2,14.2,0,165,
^VIX,2017-05-12,VIX,2017-05-12,25,P,0,0,0,0,0,3067,9,4375,9.5,14.24,14.24,4100,8.9,2929,9.4,14.2,14.2,0,0,
^VIX,2017-05-13,VIX,2017-05-13,26,C,0,0,0,0,0,6920,0.1,6513,0.25,14.24,14.24,6768,0.1,5804,0.25,14.2,14.2,0,0,
^VIX,2017-05-14,VIX,2017-05-14,26,P,0,0,0,0,0,2273,10,2129,10.4,14.24,14.24,2491,9.9,3787,10.4,14.2,14.2,0,0,
^VIX,2017-05-15,VIX,2017-05-15,27,C,0,0,0,0,0,5160,0.1,4765,0.2,14.24,14.24,4836,0.1,2250,0.2,14.2,14.2,0,60,
^VIX,2017-05-16,VIX,2017-05-16,27,P,0,0,0,0,0,4470,10.9,3031,11.4,14.24,14.24,1660,10.9,4854,11.4,14.2,14.2,0,0,
^VIX,2017-05-17,VIX,2017-05-17,28,C,0.12,0.12,0.12,0.12,750,7963,0.05,7047,0.2,14.24,14.24,6960,0.05,5917,0.2,14.2,14.2,0.12,0,
^VIX,2017-05-18,VIX,2017-05-18,28,P,0,0,0,0,0,4079,11.9,3964,12.4,14.24,14.24,4278,11.8,5973,12.4,14.2,14.2,0,0,
^VIX,2017-05-19,VIX,2017-05-19,29,C,0,0,0,0,0,7120,0.05,8546,0.2,14.24,14.24,7039,0.05,7930,0.2,14.2,14.2,0,0,
^VIX,2017-05-20,VIX,2017-05-20,29,P,0,0,0,0,0,3480,12.9,4478,13.4,14.24,14.24,3749,12.8,2640,13.3,14.2,14.2,0,0,
^VIX,2017-05-21,VIX,2017-05-21,30,C,0,0,0,0,0,5,0.1,5850,0.15,14.24,14.24,5,0.1,5134,0.15,14.2,14.2,0,0,
^VIX,2017-05-22,VIX,2017-05-22,30,P,0,0,0,0,0,3073,13.9,5276,14.4,14.24,14.24,3142,13.8,3074,14.3,14.2,14.2,0,0,
^VIX,2017-05-23,VIX,2017-05-23,32.5,C,0.1,0.1,0.1,0.1,30,0,0,8161,0.15,14.24,14.24,0,0,8032,0.15,14.2,14.2,0.1,0,
^VIX,2017-05-24,VIX,2017-05-24,32.5,P,0,0,0,0,0,5620,16.3,1983,16.8,14.24,14.24,1661,16.3,4033,16.8,14.2,14.2,0,0,
^VIX,2017-05-25,VIX,2017-05-25,35,C,0.07,0.07,0.05,0.05,1250,400,0.05,5474,0.1,14.24,14.24,0,0,5102,0.1,14.2,14.2,0.062,500,
^VIX,2017-05-26,VIX,2017-05-26,35,P,0,0,0,0,0,4975,18.8,2694,19.3,14.24,14.24,5100,18.7,4780,19.3,14.2,14.2,0,0,
^VIX,2017-05-27,VIX,2017-05-27,37.5,C,0.05,0.05,0.05,0.05,115,0,0,6639,0.1,14.24,14.24,0,0,5420,0.1,14.2,14.2,0.05,10,
^VIX,2017-05-28,VIX,2017-05-28,37.5,P,0,0,0,0,0,4344,21.3,3127,21.8,14.24,14.24,4403,21.2,5204,21.8,14.2,14.2,0,0,
^VIX,2017-05-29,VIX,2017-05-29,40,C,0,0,0,0,0,0,0,544,0.05,14.24,14.24,0,0,614,0.05,14.2,14.2,0,125,
^VIX,2017-05-30,VIX,2017-05-30,40,P,0,0,0,0,0,4015,23.8,3654,24.3,14.24,14.24,4058,23.7,5376,24.3,14.2,14.2,0,0,
^VIX,2017-05-31,VIX,2017-05-31,42.5,C,0,0,0,0,0,0,0,496,0.05,14.24,14.24,0,0,588,0.05,14.2,14.2,0,0,
^VIX,2017-06-01,VIX,2017-06-01,42.5,P,0,0,0,0,0,3682,26.3,4042,26.8,14.24,14.24,3716,26.2,5561,26.8,14.2,14.2,0,0,
^VIX,2017-06-02,VIX,2017-06-02,45,C,0,0,0,0,0,0,0,1873,0.05,14.24,14.24,0,0,559,0.05,14.2,14.2,0,0,
^VIX,2017-06-03,VIX,2017-06-03,45,P,0,0,0,0,0,3435,28.8,4423,29.3,14.24,14.24,3461,28.7,5567,29.3,14.2,14.2,0,0,
^VIX,2017-06-04,VIX,2017-06-04,47.5,C,0,0,0,0,0,0,0,2597,0.05,14.24,14.24,0,0,2082,0.05,14.2,14.2,0,0,
^VIX,2017-06-05,VIX,2017-06-05,47.5,P,0,0,0,0,0,3204,31.3,4740,31.8,14.24,14.24,3134,31.2,2339,31.7,14.2,14.2,0,0,
^VIX,2017-06-06,VIX,2017-06-06,50,C,0,0,0,0,0,0,0,3080,0.05,14.24,14.24,0,0,3114,0.05,14.2,14.2,0,0,
^VIX,2017-06-07,VIX,2017-06-07,50,P,0,0,0,0,0,3028,33.8,5065,34.3,14.24,14.24,2954,33.7,2600,34.2,14.2,14.2,0,0,
^VIX,2017-06-08,VIX,2017-06-08,55,C,0,0,0,0,0,0,0,4517,0.05,14.24,14.24,0,0,4420,0.05,14.2,14.2,0,0,
^VIX,2017-06-09,VIX,2017-06-09,55,P,0,0,0,0,0,2770,38.8,5459,39.3,14.24,14.24,2781,38.7,3195,39.2,14.2,14.2,0,0,
^VIX,2017-06-10,VIX,2017-06-10,60,C,0,0,0,0,0,0,0,5017,0.05,14.24,14.24,0,0,4915,0.05,14.2,14.2,0,0,
^VIX,2017-06-11,VIX,2017-06-11,60,P,0,0,0,0,0,2558,43.8,5495,44.3,14.24,14.24,2566,43.7,3658,44.2,14.2,14.2,0,0,
^VIX,2017-06-12,VIX,2017-06-12,65,C,0,0,0,0,0,0,0,5566,0.05,14.24,14.24,0,0,5352,0.05,14.2,14.2,0,0,
^VIX,2017-06-13,VIX,2017-06-13,65,P,0,0,0,0,0,5495,48.7,1263,49.2,14.24,14.24,1779,48.7,3503,49.2,14.2,14.2,0,0,
^VIX,2017-06-14,VIX,2017-06-14,70,C,0,0,0,0,0,0,0,5649,0.05,14.24,14.24,0,0,5435,0.05,14.2,14.2,0,0,
^VIX,2017-06-15,VIX,2017-06-15,70,P,0,0,0,0,0,4683,53.7,4936,54.3,14.24,14.24,1624,53.7,3934,54.2,14.2,14.2,0,0,
^VIX,2017-06-16,VIX,2017-06-16,10,C,7.8,7.9,7.8,7.9,4,9040,7.3,8912,7.6,14.24,14.24,6900,7.4,3100,7.6,14.2,14.2,7.85,125,
^VIX,2017-06-17,VIX,2017-06-17,10,P,0,0,0,0,0,0,0,15747,0.05,14.24,14.24,0,0,13640,0.05,14.2,14.2,0,0,
^VIX,2017-06-18,VIX,2017-06-18,10.5,C,0,0,0,0,0,9641,6.8,9703,7.1,14.24,14.24,6900,6.9,2978,7.1,14.2,14.2,0,0,
^VIX,2017-06-19,VIX,2017-06-19,10.5,P,0,0,0,0,0,0,0,15004,0.05,14.24,14.24,0,0,13083,0.05,14.2,14.2,0,0,
^VIX,2017-06-20,VIX,2017-06-20,11,C,0,0,0,0,0,13291,6.3,13102,6.6,14.24,14.24,10450,6.4,2621,6.6,14.2,14.2,0,1,
^VIX,2017-06-21,VIX,2017-06-21,11,P,0,0,0,0,0,0,0,14674,0.05,14.24,14.24,0,0,12862,0.05,14.2,14.2,0,1,
^VIX,2017-06-22,VIX,2017-06-22,11.5,C,0,0,0,0,0,13395,5.8,14459,6.1,14.24,14.24,9804,5.9,1010,6.1,14.2,14.2,0,0,
^VIX,2017-06-23,VIX,2017-06-23,11.5,P,0,0,0,0,0,0,0,12340,0.05,14.24,14.24,0,0,10875,0.05,14.2,14.2,0,0,
^VIX,2017-06-24,VIX,2017-06-24,12,C,5.6,5.6,5.48,5.51,314,2669,5.4,14635,5.6,14.24,14.24,10661,5.4,10657,5.7,14.2,14.2,5.595,417,
^VIX,2017-06-25,VIX,2017-06-25,12,P,0,0,0,0,0,0,0,7746,0.05,14.24,14.24,0,0,8066,0.05,14.2,14.2,0,1573,
^VIX,2017-06-26,VIX,2017-06-26,12.5,C,0,0,0,0,0,12070,4.9,9591,5.1,14.24,14.24,5097,5,9069,5.2,14.2,14.2,0,3,
^VIX,2017-06-27,VIX,2017-06-27,12.5,P,0,0,0,0,0,7301,0.05,20484,0.1,14.24,14.24,0,0,14949,0.1,14.2,14.2,0,0,
^VIX,2017-06-28,VIX,2017-06-28,13,C,5,5,4.7,4.7,74,1541,4.5,16727,4.7,14.24,14.24,11478,4.5,802,4.7,14.2,14.2,4.8432,2165,
^VIX,2017-06-29,VIX,2017-06-29,13,P,0.15,0.15,0.12,0.12,179,9056,0.1,16914,0.15,14.24,14.24,1468,0.1,14285,0.15,14.2,14.2,0.1493,15312,
^VIX,2017-06-30,VIX,2017-06-30,13.5,C,0,0,0,0,0,14166,4,1012,4.2,14.24,14.24,10340,4.1,3356,4.3,14.2,14.2,0,312,
^VIX,2017-07-01,VIX,2017-07-01,13.5,P,0,0,0,0,0,19285,0.15,22129,0.25,14.24,14.24,13183,0.15,15681,0.25,14.2,14.2,0,487,
^VIX,2017-07-02,VIX,2017-07-02,14,C,4.1,4.1,3.8,3.81,33,4201,3.7,17344,3.9,14.24,14.24,11126,3.7,2660,3.9,14.2,14.2,3.9667,1510,
^VIX,2017-07-03,VIX,2017-07-03,14,P,0.25,0.3,0.25,0.3,372,2916,0.3,16369,0.35,14.24,14.24,14199,0.25,14331,0.35,14.2,14.2,0.2796,59660,
^VIX,2017-07-04,VIX,2017-07-04,14.5,C,3.61,3.61,3.6,3.6,2,16453,3.3,15189,3.5,14.24,14.24,8223,3.4,3,3.5,14.2,14.2,3.605,33,
^VIX,2017-07-05,VIX,2017-07-05,14.5,P,0,0,0,0,0,1828,0.45,16054,0.5,14.24,14.24,13553,0.4,13947,0.5,14.2,14.2,0,252,
^VIX,2017-07-06,VIX,2017-07-06,15,C,3.4,3.4,3.1,3.15,228,15706,3,17133,3.2,14.24,14.24,14666,3,13736,3.3,14.2,14.2,3.1944,1786,
